image_path,condition,image_nr,category_nr,exemplar_nr,test_image_nr,things_category_nr,things_image_nr,things_exemplar_nr
images_fmri/tablecloth/tablecloth_09s.jpg,exp,7497,625,9,,1610,22745,9
images_fmri/tablecloth/tablecloth_10s.jpg,exp,7498,625,10,,1610,22746,10
images_fmri/tablecloth/tablecloth_11s.jpg,exp,7499,625,11,,1610,22747,11
images_fmri/tablecloth/tablecloth_12s.jpg,exp,7500,625,12,,1610,22748,12
images_fmri/taco/taco_01b.jpg,exp,7501,626,1,,1614,22788,1
images_fmri/taco/taco_02s.jpg,exp,7502,626,2,,1614,22789,2
images_fmri/taco/taco_03s.jpg,exp,7503,626,3,,1614,22790,3
images_fmri/taco/taco_04s.jpg,exp,7504,626,4,,1614,22791,4
images_fmri/taco/taco_05s.jpg,exp,7505,626,5,,1614,22792,5
images_fmri/taco/taco_06n.jpg,exp,7506,626,6,,1614,22793,6
images_fmri/taco/taco_07s.jpg,exp,7507,626,7,,1614,22794,7
images_fmri/taco/taco_08s.jpg,exp,7508,626,8,,1614,22795,8
images_fmri/taco/taco_09n.jpg,exp,7509,626,9,,1614,22796,9
images_fmri/taco/taco_10s.jpg,exp,7510,626,10,,1614,22797,10
images_fmri/taco/taco_11s.jpg,exp,7511,626,11,,1614,22798,11
images_fmri/taco/taco_12n.jpg,exp,7512,626,12,,1614,22799,12
images_fmri/tadpole/tadpole_01b.jpg,exp,7513,627,1,,1615,22801,1
images_fmri/tadpole/tadpole_02s.jpg,exp,7514,627,2,,1615,22802,2
images_fmri/tadpole/tadpole_03s.jpg,exp,7515,627,3,,1615,22803,3
images_fmri/tadpole/tadpole_04s.jpg,exp,7516,627,4,,1615,22804,4
images_fmri/tadpole/tadpole_05s.jpg,exp,7517,627,5,,1615,22805,5
images_fmri/tadpole/tadpole_06s.jpg,exp,7518,627,6,,1615,22806,6
images_fmri/tadpole/tadpole_07s.jpg,exp,7519,627,7,,1615,22807,7
images_fmri/tadpole/tadpole_08s.jpg,exp,7520,627,8,,1615,22808,8
images_fmri/tadpole/tadpole_09s.jpg,exp,7521,627,9,,1615,22809,9
images_fmri/tadpole/tadpole_10s.jpg,exp,7522,627,10,,1615,22810,10
images_fmri/tadpole/tadpole_11s.jpg,exp,7523,627,11,,1615,22811,11
images_fmri/tadpole/tadpole_12s.jpg,exp,7524,627,12,,1615,22812,12
images_fmri/tag/tag_01b.jpg,exp,7525,628,1,,1617,22826,1
images_fmri/tag/tag_02s.jpg,exp,7526,628,2,,1617,22827,2
images_fmri/tag/tag_03s.jpg,exp,7527,628,3,,1617,22828,3
images_fmri/tag/tag_04s.jpg,exp,7528,628,4,,1617,22829,4
images_fmri/tag/tag_05s.jpg,exp,7529,628,5,,1617,22830,5
images_fmri/tag/tag_06s.jpg,exp,7530,628,6,,1617,22831,6
images_fmri/tag/tag_07s.jpg,exp,7531,628,7,,1617,22832,7
images_fmri/tag/tag_08s.jpg,exp,7532,628,8,,1617,22833,8
images_fmri/tag/tag_09s.jpg,exp,7533,628,9,,1617,22834,9
images_fmri/tag/tag_10s.jpg,exp,7534,628,10,,1617,22835,10
images_fmri/tag/tag_11s.jpg,exp,7535,628,11,,1617,22836,11
images_fmri/tag/tag_12s.jpg,exp,7536,628,12,,1617,22837,12
images_fmri/taillight/taillight_01b.jpg,exp,7537,629,1,,1618,22839,1
images_fmri/taillight/taillight_02s.jpg,exp,7538,629,2,,1618,22840,2
images_fmri/taillight/taillight_03s.jpg,exp,7539,629,3,,1618,22841,3
images_fmri/taillight/taillight_04s.jpg,exp,7540,629,4,,1618,22842,4
images_fmri/taillight/taillight_05s.jpg,exp,7541,629,5,,1618,22843,5
images_fmri/taillight/taillight_06s.jpg,exp,7542,629,6,,1618,22844,6
images_fmri/taillight/taillight_07s.jpg,exp,7543,629,7,,1618,22845,7
images_fmri/taillight/taillight_08s.jpg,exp,7544,629,8,,1618,22846,8
images_fmri/taillight/taillight_09s.jpg,exp,7545,629,9,,1618,22847,9
images_fmri/taillight/taillight_10s.jpg,exp,7546,629,10,,1618,22848,10
images_fmri/taillight/taillight_11s.jpg,exp,7547,629,11,,1618,22849,11
images_fmri/taillight/taillight_12s.jpg,exp,7548,629,12,,1618,22850,12
images_fmri/tamale/tamale_01b.jpg,exp,7549,630,1,,1619,22855,1
images_fmri/tamale/tamale_02s.jpg,exp,7550,630,2,,1619,22856,2
images_fmri/tamale/tamale_03s.jpg,exp,7551,630,3,,1619,22857,3
images_fmri/tamale/tamale_04n.jpg,exp,7552,630,4,,1619,22858,4
images_fmri/tamale/tamale_05s.jpg,exp,7553,630,5,,1619,22859,5
images_fmri/tamale/tamale_06s.jpg,exp,7554,630,6,,1619,22860,6
images_fmri/tamale/tamale_07s.jpg,exp,7555,630,7,,1619,22861,7
images_fmri/tamale/tamale_08s.jpg,exp,7556,630,8,,1619,22862,8
images_fmri/tamale/tamale_09s.jpg,exp,7557,630,9,,1619,22863,9
images_fmri/tamale/tamale_10s.jpg,exp,7558,630,10,,1619,22864,10
images_fmri/tamale/tamale_11s.jpg,exp,7559,630,11,,1619,22865,11
images_fmri/tamale/tamale_12s.jpg,exp,7560,630,12,,1619,22866,12
images_fmri/tarp/tarp_01b.jpg,exp,7561,631,1,,1629,22998,1
images_fmri/tarp/tarp_02s.jpg,exp,7562,631,2,,1629,22999,2
images_fmri/tarp/tarp_03s.jpg,exp,7563,631,3,,1629,23000,3
images_fmri/tarp/tarp_04s.jpg,exp,7564,631,4,,1629,23001,4
images_fmri/tarp/tarp_05s.jpg,exp,7565,631,5,,1629,23002,5
images_fmri/tarp/tarp_06s.jpg,exp,7566,631,6,,1629,23003,6
images_fmri/tarp/tarp_07s.jpg,exp,7567,631,7,,1629,23004,7
images_fmri/tarp/tarp_08s.jpg,exp,7568,631,8,,1629,23005,8
images_fmri/tarp/tarp_09s.jpg,exp,7569,631,9,,1629,23006,9
images_fmri/tarp/tarp_10s.jpg,exp,7570,631,10,,1629,23007,10
images_fmri/tarp/tarp_11s.jpg,exp,7571,631,11,,1629,23008,11
images_fmri/tarp/tarp_12s.jpg,exp,7572,631,12,,1629,23009,12
images_fmri/tattoo/tattoo_01b.jpg,exp,7573,632,1,,1630,23011,1
images_fmri/tattoo/tattoo_02s.jpg,exp,7574,632,2,,1630,23012,2
images_fmri/tattoo/tattoo_03s.jpg,exp,7575,632,3,,1630,23013,3
images_fmri/tattoo/tattoo_04s.jpg,exp,7576,632,4,,1630,23014,4
images_fmri/tattoo/tattoo_05s.jpg,exp,7577,632,5,,1630,23015,5
images_fmri/tattoo/tattoo_06s.jpg,exp,7578,632,6,,1630,23016,6
images_fmri/tattoo/tattoo_07s.jpg,exp,7579,632,7,,1630,23017,7
images_fmri/tattoo/tattoo_08s.jpg,exp,7580,632,8,,1630,23018,8
images_fmri/tattoo/tattoo_09s.jpg,exp,7581,632,9,,1630,23019,9
images_fmri/tattoo/tattoo_10s.jpg,exp,7582,632,10,,1630,23020,10
images_fmri/tattoo/tattoo_11s.jpg,exp,7583,632,11,,1630,23021,11
images_fmri/tattoo/tattoo_12s.jpg,exp,7584,632,12,,1630,23022,12
images_fmri/teapot/teapot_01b.jpg,exp,7585,633,1,,1635,23089,1
images_fmri/teapot/teapot_02s.jpg,exp,7586,633,2,,1635,23090,2
images_fmri/teapot/teapot_03s.jpg,exp,7587,633,3,,1635,23091,3
images_fmri/teapot/teapot_04s.jpg,exp,7588,633,4,,1635,23092,4
images_fmri/teapot/teapot_05s.jpg,exp,7589,633,5,,1635,23093,5
images_fmri/teapot/teapot_06s.jpg,exp,7590,633,6,,1635,23094,6
images_fmri/teapot/teapot_07s.jpg,exp,7591,633,7,,1635,23095,7
images_fmri/teapot/teapot_08s.jpg,exp,7592,633,8,,1635,23096,8
images_fmri/teapot/teapot_09s.jpg,exp,7593,633,9,,1635,23097,9
images_fmri/teapot/teapot_10s.jpg,exp,7594,633,10,,1635,23098,10
images_fmri/teapot/teapot_11s.jpg,exp,7595,633,11,,1635,23099,11
images_fmri/teapot/teapot_12s.jpg,exp,7596,633,12,,1635,23100,12
images_fmri/telescope/telescope_01b.jpg,exp,7597,634,1,,1641,23163,1
images_fmri/telescope/telescope_02s.jpg,exp,7598,634,2,,1641,23164,2
images_fmri/telescope/telescope_03n.jpg,exp,7599,634,3,,1641,23165,3
images_fmri/telescope/telescope_04s.jpg,exp,7600,634,4,,1641,23166,4
images_fmri/telescope/telescope_05n.jpg,exp,7601,634,5,,1641,23167,5
images_fmri/telescope/telescope_06s.jpg,exp,7602,634,6,,1641,23168,6
images_fmri/telescope/telescope_07s.jpg,exp,7603,634,7,,1641,23169,7
images_fmri/telescope/telescope_08n.jpg,exp,7604,634,8,,1641,23170,8
images_fmri/telescope/telescope_09n.jpg,exp,7605,634,9,,1641,23171,9
images_fmri/telescope/telescope_10s.jpg,exp,7606,634,10,,1641,23172,10
images_fmri/telescope/telescope_11n.jpg,exp,7607,634,11,,1641,23173,11
images_fmri/telescope/telescope_12s.jpg,exp,7608,634,12,,1641,23174,12
images_fmri/television/television_01b.jpg,exp,7609,635,1,,1642,23176,1
images_fmri/television/television_02n.jpg,exp,7610,635,2,,1642,23177,2
images_fmri/television/television_03s.jpg,exp,7611,635,3,,1642,23178,3
images_fmri/television/television_04s.jpg,exp,7612,635,4,,1642,23179,4
images_fmri/television/television_05s.jpg,exp,7613,635,5,,1642,23180,5
images_fmri/television/television_06s.jpg,exp,7614,635,6,,1642,23181,6
images_fmri/television/television_07s.jpg,exp,7615,635,7,,1642,23182,7
images_fmri/television/television_08s.jpg,exp,7616,635,8,,1642,23183,8
images_fmri/television/television_09s.jpg,exp,7617,635,9,,1642,23184,9
images_fmri/television/television_10n.jpg,exp,7618,635,10,,1642,23185,10
images_fmri/television/television_11s.jpg,exp,7619,635,11,,1642,23186,11
images_fmri/television/television_12s.jpg,exp,7620,635,12,,1642,23187,12
images_fmri/tent/tent_01b.jpg,exp,7621,636,1,,1644,23207,1
images_fmri/tent/tent_02s.jpg,exp,7622,636,2,,1644,23208,2
images_fmri/tent/tent_03s.jpg,exp,7623,636,3,,1644,23209,3
images_fmri/tent/tent_04s.jpg,exp,7624,636,4,,1644,23210,4
images_fmri/tent/tent_05n.jpg,exp,7625,636,5,,1644,23211,5
images_fmri/tent/tent_06s.jpg,exp,7626,636,6,,1644,23212,6
images_fmri/tent/tent_07n.jpg,exp,7627,636,7,,1644,23213,7
images_fmri/tent/tent_08n.jpg,exp,7628,636,8,,1644,23214,8
images_fmri/tent/tent_09n.jpg,exp,7629,636,9,,1644,23215,9
images_fmri/tent/tent_10n.jpg,exp,7630,636,10,,1644,23216,10
images_fmri/tent/tent_11s.jpg,exp,7631,636,11,,1644,23217,11
images_fmri/tent/tent_12s.jpg,exp,7632,636,12,,1644,23218,12
images_fmri/thermometer/thermometer_01b.jpg,exp,7633,637,1,,1647,23253,1
images_fmri/thermometer/thermometer_02s.jpg,exp,7634,637,2,,1647,23254,2
images_fmri/thermometer/thermometer_03s.jpg,exp,7635,637,3,,1647,23255,3
images_fmri/thermometer/thermometer_04s.jpg,exp,7636,637,4,,1647,23256,4
images_fmri/thermometer/thermometer_05s.jpg,exp,7637,637,5,,1647,23257,5
images_fmri/thermometer/thermometer_06s.jpg,exp,7638,637,6,,1647,23258,6
images_fmri/thermometer/thermometer_07s.jpg,exp,7639,637,7,,1647,23259,7
images_fmri/thermometer/thermometer_08s.jpg,exp,7640,637,8,,1647,23260,8
images_fmri/thermometer/thermometer_09s.jpg,exp,7641,637,9,,1647,23261,9
images_fmri/thermometer/thermometer_10s.jpg,exp,7642,637,10,,1647,23262,10
images_fmri/thermometer/thermometer_11s.jpg,exp,7643,637,11,,1647,23263,11
images_fmri/thermometer/thermometer_12s.jpg,exp,7644,637,12,,1647,23264,12
images_fmri/thermos/thermos_01b.jpg,exp,7645,638,1,,1648,23265,1
images_fmri/thermos/thermos_02s.jpg,exp,7646,638,2,,1648,23266,2
images_fmri/thermos/thermos_03s.jpg,exp,7647,638,3,,1648,23267,3
images_fmri/thermos/thermos_04s.jpg,exp,7648,638,4,,1648,23268,4
images_fmri/thermos/thermos_05s.jpg,exp,7649,638,5,,1648,23269,5
images_fmri/thermos/thermos_06s.jpg,exp,7650,638,6,,1648,23270,6
images_fmri/thermos/thermos_07s.jpg,exp,7651,638,7,,1648,23271,7
images_fmri/thermos/thermos_08s.jpg,exp,7652,638,8,,1648,23272,8
images_fmri/thermos/thermos_09s.jpg,exp,7653,638,9,,1648,23273,9
images_fmri/thermos/thermos_10s.jpg,exp,7654,638,10,,1648,23274,10
images_fmri/thermos/thermos_11s.jpg,exp,7655,638,11,,1648,23275,11
images_fmri/thermos/thermos_12s.jpg,exp,7656,638,12,,1648,23276,12
images_fmri/thermostat/thermostat_01b.jpg,exp,7657,639,1,,1649,23282,1
images_fmri/thermostat/thermostat_02s.jpg,exp,7658,639,2,,1649,23283,2
images_fmri/thermostat/thermostat_03s.jpg,exp,7659,639,3,,1649,23284,3
images_fmri/thermostat/thermostat_04s.jpg,exp,7660,639,4,,1649,23285,4
images_fmri/thermostat/thermostat_05s.jpg,exp,7661,639,5,,1649,23286,5
images_fmri/thermostat/thermostat_06s.jpg,exp,7662,639,6,,1649,23287,6
images_fmri/thermostat/thermostat_07s.jpg,exp,7663,639,7,,1649,23288,7
images_fmri/thermostat/thermostat_08s.jpg,exp,7664,639,8,,1649,23289,8
images_fmri/thermostat/thermostat_09s.jpg,exp,7665,639,9,,1649,23290,9
images_fmri/thermostat/thermostat_10s.jpg,exp,7666,639,10,,1649,23291,10
images_fmri/thermostat/thermostat_11s.jpg,exp,7667,639,11,,1649,23292,11
images_fmri/thermostat/thermostat_12s.jpg,exp,7668,639,12,,1649,23293,12
images_fmri/thimble/thimble_01b.jpg,exp,7669,640,1,,1650,23298,1
images_fmri/thimble/thimble_02s.jpg,exp,7670,640,2,,1650,23299,2
images_fmri/thimble/thimble_03n.jpg,exp,7671,640,3,,1650,23300,3
images_fmri/thimble/thimble_04n.jpg,exp,7672,640,4,,1650,23301,4
images_fmri/thimble/thimble_05n.jpg,exp,7673,640,5,,1650,23302,5
images_fmri/thimble/thimble_06n.jpg,exp,7674,640,6,,1650,23303,6
images_fmri/thimble/thimble_07s.jpg,exp,7675,640,7,,1650,23304,7
images_fmri/thimble/thimble_08n.jpg,exp,7676,640,8,,1650,23305,8
images_fmri/thimble/thimble_09n.jpg,exp,7677,640,9,,1650,23306,9
images_fmri/thimble/thimble_10n.jpg,exp,7678,640,10,,1650,23307,10
images_fmri/thimble/thimble_11s.jpg,exp,7679,640,11,,1650,23308,11
images_fmri/thimble/thimble_12s.jpg,exp,7680,640,12,,1650,23309,12
images_fmri/thumbtack/thumbtack_01b.jpg,exp,7681,641,1,,1655,23363,1
images_fmri/thumbtack/thumbtack_02s.jpg,exp,7682,641,2,,1655,23364,2
images_fmri/thumbtack/thumbtack_03s.jpg,exp,7683,641,3,,1655,23365,3
images_fmri/thumbtack/thumbtack_04s.jpg,exp,7684,641,4,,1655,23366,4
images_fmri/thumbtack/thumbtack_05s.jpg,exp,7685,641,5,,1655,23367,5
images_fmri/thumbtack/thumbtack_06s.jpg,exp,7686,641,6,,1655,23368,6
images_fmri/thumbtack/thumbtack_07s.jpg,exp,7687,641,7,,1655,23369,7
images_fmri/thumbtack/thumbtack_08s.jpg,exp,7688,641,8,,1655,23370,8
images_fmri/thumbtack/thumbtack_09s.jpg,exp,7689,641,9,,1655,23371,9
images_fmri/thumbtack/thumbtack_10s.jpg,exp,7690,641,10,,1655,23372,10
images_fmri/thumbtack/thumbtack_11s.jpg,exp,7691,641,11,,1655,23373,11
images_fmri/thumbtack/thumbtack_12s.jpg,exp,7692,641,12,,1655,23374,12
images_fmri/tiara/tiara_01b.jpg,exp,7693,642,1,,1656,23378,1
images_fmri/tiara/tiara_02s.jpg,exp,7694,642,2,,1656,23379,2
images_fmri/tiara/tiara_03s.jpg,exp,7695,642,3,,1656,23380,3
images_fmri/tiara/tiara_04s.jpg,exp,7696,642,4,,1656,23381,4
images_fmri/tiara/tiara_05s.jpg,exp,7697,642,5,,1656,23382,5
images_fmri/tiara/tiara_06s.jpg,exp,7698,642,6,,1656,23383,6
images_fmri/tiara/tiara_07s.jpg,exp,7699,642,7,,1656,23384,7
images_fmri/tiara/tiara_08s.jpg,exp,7700,642,8,,1656,23385,8
images_fmri/tiara/tiara_09s.jpg,exp,7701,642,9,,1656,23386,9
images_fmri/tiara/tiara_10s.jpg,exp,7702,642,10,,1656,23387,10
images_fmri/tiara/tiara_11s.jpg,exp,7703,642,11,,1656,23388,11
images_fmri/tiara/tiara_12s.jpg,exp,7704,642,12,,1656,23389,12
images_fmri/tie/tie_01b.jpg,exp,7705,643,1,,1659,23414,1
images_fmri/tie/tie_02s.jpg,exp,7706,643,2,,1659,23415,2
images_fmri/tie/tie_03s.jpg,exp,7707,643,3,,1659,23416,3
images_fmri/tie/tie_04s.jpg,exp,7708,643,4,,1659,23417,4
images_fmri/tie/tie_05s.jpg,exp,7709,643,5,,1659,23418,5
images_fmri/tie/tie_06s.jpg,exp,7710,643,6,,1659,23419,6
images_fmri/tie/tie_07s.jpg,exp,7711,643,7,,1659,23420,7
images_fmri/tie/tie_08s.jpg,exp,7712,643,8,,1659,23421,8
images_fmri/tie/tie_09s.jpg,exp,7713,643,9,,1659,23422,9
images_fmri/tie/tie_10s.jpg,exp,7714,643,10,,1659,23423,10
images_fmri/tie/tie_11s.jpg,exp,7715,643,11,,1659,23424,11
images_fmri/tie/tie_12s.jpg,exp,7716,643,12,,1659,23425,12
images_fmri/tiger/tiger_01b.jpg,exp,7717,644,1,,1660,23427,1
images_fmri/tiger/tiger_02s.jpg,exp,7718,644,2,,1660,23428,2
images_fmri/tiger/tiger_03s.jpg,exp,7719,644,3,,1660,23429,3
images_fmri/tiger/tiger_04s.jpg,exp,7720,644,4,,1660,23430,4
images_fmri/tiger/tiger_05s.jpg,exp,7721,644,5,,1660,23431,5
images_fmri/tiger/tiger_06s.jpg,exp,7722,644,6,,1660,23432,6
images_fmri/tiger/tiger_07s.jpg,exp,7723,644,7,,1660,23433,7
images_fmri/tiger/tiger_08s.jpg,exp,7724,644,8,,1660,23434,8
images_fmri/tiger/tiger_09s.jpg,exp,7725,644,9,,1660,23435,9
images_fmri/tiger/tiger_10s.jpg,exp,7726,644,10,,1660,23436,10
images_fmri/tiger/tiger_11s.jpg,exp,7727,644,11,,1660,23437,11
images_fmri/tiger/tiger_12n.jpg,exp,7728,644,12,,1660,23438,12
images_fmri/tiramisu/tiramisu_01b.jpg,exp,7729,645,1,,1664,23480,1
images_fmri/tiramisu/tiramisu_02s.jpg,exp,7730,645,2,,1664,23481,2
images_fmri/tiramisu/tiramisu_03s.jpg,exp,7731,645,3,,1664,23482,3
images_fmri/tiramisu/tiramisu_04s.jpg,exp,7732,645,4,,1664,23483,4
images_fmri/tiramisu/tiramisu_05s.jpg,exp,7733,645,5,,1664,23484,5
images_fmri/tiramisu/tiramisu_06s.jpg,exp,7734,645,6,,1664,23485,6
images_fmri/tiramisu/tiramisu_07s.jpg,exp,7735,645,7,,1664,23486,7
images_fmri/tiramisu/tiramisu_08s.jpg,exp,7736,645,8,,1664,23487,8
images_fmri/tiramisu/tiramisu_09s.jpg,exp,7737,645,9,,1664,23488,9
images_fmri/tiramisu/tiramisu_10s.jpg,exp,7738,645,10,,1664,23489,10
images_fmri/tiramisu/tiramisu_11s.jpg,exp,7739,645,11,,1664,23490,11
images_fmri/tiramisu/tiramisu_12s.jpg,exp,7740,645,12,,1664,23491,12
images_fmri/toast/toast_01b.jpg,exp,7741,646,1,,1666,23513,1
images_fmri/toast/toast_02s.jpg,exp,7742,646,2,,1666,23514,2
images_fmri/toast/toast_03s.jpg,exp,7743,646,3,,1666,23515,3
images_fmri/toast/toast_04s.jpg,exp,7744,646,4,,1666,23516,4
images_fmri/toast/toast_05s.jpg,exp,7745,646,5,,1666,23517,5
images_fmri/toast/toast_06s.jpg,exp,7746,646,6,,1666,23518,6
images_fmri/toast/toast_07s.jpg,exp,7747,646,7,,1666,23519,7
images_fmri/toast/toast_08s.jpg,exp,7748,646,8,,1666,23520,8
images_fmri/toast/toast_09s.jpg,exp,7749,646,9,,1666,23521,9
images_fmri/toast/toast_10s.jpg,exp,7750,646,10,,1666,23522,10
images_fmri/toast/toast_11s.jpg,exp,7751,646,11,,1666,23523,11
images_fmri/toast/toast_12s.jpg,exp,7752,646,12,,1666,23524,12
images_fmri/toaster/toaster_01b.jpg,exp,7753,647,1,,1667,23526,1
images_fmri/toaster/toaster_02s.jpg,exp,7754,647,2,,1667,23527,2
images_fmri/toaster/toaster_03s.jpg,exp,7755,647,3,,1667,23528,3
images_fmri/toaster/toaster_04s.jpg,exp,7756,647,4,,1667,23529,4
images_fmri/toaster/toaster_05s.jpg,exp,7757,647,5,,1667,23530,5
images_fmri/toaster/toaster_06s.jpg,exp,7758,647,6,,1667,23531,6
images_fmri/toaster/toaster_07s.jpg,exp,7759,647,7,,1667,23532,7
images_fmri/toaster/toaster_08s.jpg,exp,7760,647,8,,1667,23533,8
images_fmri/toaster/toaster_09s.jpg,exp,7761,647,9,,1667,23534,9
images_fmri/toaster/toaster_10s.jpg,exp,7762,647,10,,1667,23535,10
images_fmri/toaster/toaster_11s.jpg,exp,7763,647,11,,1667,23536,11
images_fmri/toaster/toaster_12s.jpg,exp,7764,647,12,,1667,23537,12
images_fmri/toilet/toilet_01b.jpg,exp,7765,648,1,,1671,23580,1
images_fmri/toilet/toilet_02s.jpg,exp,7766,648,2,,1671,23581,2
images_fmri/toilet/toilet_03s.jpg,exp,7767,648,3,,1671,23582,3
images_fmri/toilet/toilet_04s.jpg,exp,7768,648,4,,1671,23583,4
images_fmri/toilet/toilet_05s.jpg,exp,7769,648,5,,1671,23584,5
images_fmri/toilet/toilet_06s.jpg,exp,7770,648,6,,1671,23585,6
images_fmri/toilet/toilet_07s.jpg,exp,7771,648,7,,1671,23586,7
images_fmri/toilet/toilet_08s.jpg,exp,7772,648,8,,1671,23587,8
images_fmri/toilet/toilet_09s.jpg,exp,7773,648,9,,1671,23588,9
images_fmri/toilet/toilet_10s.jpg,exp,7774,648,10,,1671,23589,10
images_fmri/toilet/toilet_11n.jpg,exp,7775,648,11,,1671,23590,11
images_fmri/toilet/toilet_12s.jpg,exp,7776,648,12,,1671,23591,12
images_fmri/toilet_paper/toilet_paper_01b.jpg,exp,7777,649,1,,1672,23594,1
images_fmri/toilet_paper/toilet_paper_02s.jpg,exp,7778,649,2,,1672,23595,2
images_fmri/toilet_paper/toilet_paper_03s.jpg,exp,7779,649,3,,1672,23596,3
images_fmri/toilet_paper/toilet_paper_04s.jpg,exp,7780,649,4,,1672,23597,4
images_fmri/toilet_paper/toilet_paper_05s.jpg,exp,7781,649,5,,1672,23598,5
images_fmri/toilet_paper/toilet_paper_06s.jpg,exp,7782,649,6,,1672,23599,6
images_fmri/toilet_paper/toilet_paper_07s.jpg,exp,7783,649,7,,1672,23600,7
images_fmri/toilet_paper/toilet_paper_08s.jpg,exp,7784,649,8,,1672,23601,8
images_fmri/toilet_paper/toilet_paper_09s.jpg,exp,7785,649,9,,1672,23602,9
images_fmri/toilet_paper/toilet_paper_10s.jpg,exp,7786,649,10,,1672,23603,10
images_fmri/toilet_paper/toilet_paper_11s.jpg,exp,7787,649,11,,1672,23604,11
images_fmri/toilet_paper/toilet_paper_12s.jpg,exp,7788,649,12,,1672,23605,12
images_fmri/tomato/tomato_01b.jpg,exp,7789,650,1,,1673,23614,1
images_fmri/tomato/tomato_02s.jpg,exp,7790,650,2,,1673,23615,2
images_fmri/tomato/tomato_03s.jpg,exp,7791,650,3,,1673,23616,3
images_fmri/tomato/tomato_04s.jpg,exp,7792,650,4,,1673,23617,4
images_fmri/tomato/tomato_05s.jpg,exp,7793,650,5,,1673,23618,5
images_fmri/tomato/tomato_06s.jpg,exp,7794,650,6,,1673,23619,6
images_fmri/tomato/tomato_07s.jpg,exp,7795,650,7,,1673,23620,7
images_fmri/tomato/tomato_08s.jpg,exp,7796,650,8,,1673,23621,8
images_fmri/tomato/tomato_09n.jpg,exp,7797,650,9,,1673,23622,9
images_fmri/tomato/tomato_10n.jpg,exp,7798,650,10,,1673,23623,10
images_fmri/tomato/tomato_11s.jpg,exp,7799,650,11,,1673,23624,11
images_fmri/tomato/tomato_12s.jpg,exp,7800,650,12,,1673,23625,12
images_fmri/tongs/tongs_01s.jpg,exp,7801,651,1,,1675,23642,1
images_fmri/tongs/tongs_02s.jpg,exp,7802,651,2,,1675,23643,2
images_fmri/tongs/tongs_03s.jpg,exp,7803,651,3,,1675,23644,3
images_fmri/tongs/tongs_04s.jpg,exp,7804,651,4,,1675,23645,4
images_fmri/tongs/tongs_05s.jpg,exp,7805,651,5,,1675,23646,5
images_fmri/tongs/tongs_06s.jpg,exp,7806,651,6,,1675,23647,6
images_fmri/tongs/tongs_07s.jpg,exp,7807,651,7,,1675,23648,7
images_fmri/tongs/tongs_08s.jpg,exp,7808,651,8,,1675,23649,8
images_fmri/tongs/tongs_09s.jpg,exp,7809,651,9,,1675,23650,9
images_fmri/tongs/tongs_10s.jpg,exp,7810,651,10,,1675,23651,10
images_fmri/tongs/tongs_11s.jpg,exp,7811,651,11,,1675,23652,11
images_fmri/tongs/tongs_12s.jpg,exp,7812,651,12,,1675,23653,12
images_fmri/tongue/tongue_01s.jpg,exp,7813,652,1,,1676,23654,1
images_fmri/tongue/tongue_02s.jpg,exp,7814,652,2,,1676,23655,2
images_fmri/tongue/tongue_03s.jpg,exp,7815,652,3,,1676,23656,3
images_fmri/tongue/tongue_04s.jpg,exp,7816,652,4,,1676,23657,4
images_fmri/tongue/tongue_05s.jpg,exp,7817,652,5,,1676,23658,5
images_fmri/tongue/tongue_06s.jpg,exp,7818,652,6,,1676,23659,6
images_fmri/tongue/tongue_07s.jpg,exp,7819,652,7,,1676,23660,7
images_fmri/tongue/tongue_08s.jpg,exp,7820,652,8,,1676,23661,8
images_fmri/tongue/tongue_09s.jpg,exp,7821,652,9,,1676,23662,9
images_fmri/tongue/tongue_10s.jpg,exp,7822,652,10,,1676,23663,10
images_fmri/tongue/tongue_11s.jpg,exp,7823,652,11,,1676,23664,11
images_fmri/tongue/tongue_12s.jpg,exp,7824,652,12,,1676,23665,12
images_fmri/toolbox/toolbox_01b.jpg,exp,7825,653,1,,1678,23678,1
images_fmri/toolbox/toolbox_02s.jpg,exp,7826,653,2,,1678,23679,2
images_fmri/toolbox/toolbox_03s.jpg,exp,7827,653,3,,1678,23680,3
images_fmri/toolbox/toolbox_04s.jpg,exp,7828,653,4,,1678,23681,4
images_fmri/toolbox/toolbox_05s.jpg,exp,7829,653,5,,1678,23682,5
images_fmri/toolbox/toolbox_06s.jpg,exp,7830,653,6,,1678,23683,6
images_fmri/toolbox/toolbox_07s.jpg,exp,7831,653,7,,1678,23684,7
images_fmri/toolbox/toolbox_08s.jpg,exp,7832,653,8,,1678,23685,8
images_fmri/toolbox/toolbox_09s.jpg,exp,7833,653,9,,1678,23686,9
images_fmri/toolbox/toolbox_10s.jpg,exp,7834,653,10,,1678,23687,10
images_fmri/toolbox/toolbox_11s.jpg,exp,7835,653,11,,1678,23688,11
images_fmri/toolbox/toolbox_12s.jpg,exp,7836,653,12,,1678,23689,12
images_fmri/toothpick/toothpick_01b.jpg,exp,7837,654,1,,1682,23732,1
images_fmri/toothpick/toothpick_02s.jpg,exp,7838,654,2,,1682,23733,2
images_fmri/toothpick/toothpick_03s.jpg,exp,7839,654,3,,1682,23734,3
images_fmri/toothpick/toothpick_04s.jpg,exp,7840,654,4,,1682,23735,4
